,index,forecast_sales,country,stockCode
2,2012-03-31,28.942673551364518,United Kingdom,84596G
3,2012-04-30,41.22929317979978,United Kingdom,84596G
4,2012-05-31,27.933172174927428,United Kingdom,84596G
5,2012-06-30,20.91523832616712,United Kingdom,84596G
0,2011-12-31,5.64679114607069,United Kingdom,84625A
1,2012-01-31,-74.40972765475468,United Kingdom,84625A
2,2012-02-29,-96.54572391837726,United Kingdom,84625A
3,2012-03-31,-81.986243638593,United Kingdom,84625A
4,2012-04-30,-104.16809089323586,United Kingdom,84625A
5,2012-05-31,-75.29864164016993,United Kingdom,84625A
0,2011-12-31,92.42653658175948,United Kingdom,84659A
1,2012-01-31,78.5208654998758,United Kingdom,84659A
2,2012-02-29,22.928101132085295,United Kingdom,84659A
3,2012-03-31,30.704532006817704,United Kingdom,84659A
4,2012-04-30,25.285237880547143,United Kingdom,84659A
5,2012-05-31,35.53466455780886,United Kingdom,84659A
0,2012-01-31,20.169953367544757,United Kingdom,84661A
1,2012-02-29,2.479990800179449,United Kingdom,84661A
2,2012-03-31,7.629975697492015,United Kingdom,84661A
3,2012-04-30,6.355055548179588,United Kingdom,84661A
4,2012-05-31,10.179919712941377,United Kingdom,84661A
5,2012-06-30,7.649950839871734,United Kingdom,84661A
0,2012-01-31,25.204972255764652,United Kingdom,84661B
1,2012-02-29,5.080008597491256,United Kingdom,84661B
2,2012-03-31,25.269986988650086,United Kingdom,84661B
3,2012-04-30,3.8249659097395288,United Kingdom,84661B
4,2012-05-31,-3.838583621629255e-06,United Kingdom,84661B
5,2012-06-30,7.490066548370484,United Kingdom,84661B
0,2012-01-31,8.7749572965303,United Kingdom,84661C
1,2012-02-29,10.129971966214327,United Kingdom,84661C
2,2012-03-31,-3.0911877664685505e-05,United Kingdom,84661C
3,2012-04-30,2.549957220127665,United Kingdom,84661C
4,2012-05-31,-3.040908967122391e-05,United Kingdom,84661C
5,2012-06-30,-3.061841927998188e-05,United Kingdom,84661C
0,2011-12-31,17.769857765733818,United Kingdom,84663A
1,2012-01-31,11.879957482818291,United Kingdom,84663A
2,2012-02-29,11.819875114647058,United Kingdom,84663A
3,2012-03-31,20.8250878416566,United Kingdom,84663A
4,2012-04-30,41.95456208851942,United Kingdom,84663A
5,2012-05-31,5.849938448738692,United Kingdom,84663A
0,2011-12-31,6.824941472764239,United Kingdom,84673A
1,2012-01-31,1.6149273186613895,United Kingdom,84673A
2,2012-02-29,4.834940491643636,United Kingdom,84673A
3,2012-03-31,0.974926221279298,United Kingdom,84673A
4,2012-04-30,7.789951216967784,United Kingdom,84673A
5,2012-05-31,7.474894717534295,United Kingdom,84673A
0,2012-01-31,3.229983294434289,United Kingdom,84673B
1,2012-02-29,6.745047255438358,United Kingdom,84673B
2,2012-03-31,10.364921276805795,United Kingdom,84673B
3,2012-04-30,10.04993101673145,United Kingdom,84673B
4,2012-05-31,13.599987796375867,United Kingdom,84673B
5,2012-06-30,38.319866090494145,United Kingdom,84673B
0,2012-01-31,2.47501340123201,United Kingdom,84708B
1,2012-02-29,9.90024710938936,United Kingdom,84708B
2,2012-03-31,-2.4746910084977998,United Kingdom,84708B
3,2012-04-30,7.425615897899148,United Kingdom,84708B
4,2012-05-31,44.55069971861429,United Kingdom,84708B
5,2012-06-30,9.900718509293233,United Kingdom,84708B
0,2011-12-31,85.6171764271733,United Kingdom,84712B
1,2012-01-31,-3.4616748189382047,United Kingdom,84712B
2,2012-02-29,0.9396390198838525,United Kingdom,84712B
3,2012-03-31,25.95498449494604,United Kingdom,84712B
4,2012-04-30,32.33075979632381,United Kingdom,84712B
5,2012-05-31,-2.1133681254440315,United Kingdom,84712B
0,2011-12-31,78.88672061263728,United Kingdom,84795B
1,2012-01-31,8.934959613510046,United Kingdom,84795B
2,2012-02-29,58.228225315748546,United Kingdom,84795B
3,2012-03-31,77.96897296286,United Kingdom,84795B
4,2012-04-30,97.58119856892054,United Kingdom,84795B
5,2012-05-31,223.53229363525833,United Kingdom,84795B
0,2012-01-31,23.60000506531788,United Kingdom,84804A
1,2012-02-29,35.399999450530096,United Kingdom,84804A
2,2012-03-31,26.550005519197008,United Kingdom,84804A
3,2012-04-30,14.749984370740512,United Kingdom,84804A
4,2012-05-31,19.174983441669777,United Kingdom,84804A
5,2012-06-30,-5.1976044090906726e-06,United Kingdom,84804A
0,2012-01-31,30.860773748456097,United Kingdom,84804B
1,2012-02-29,-0.7036003234559374,United Kingdom,84804B
2,2012-03-31,20.83278505088321,United Kingdom,84804B
3,2012-04-30,-1.8809630913129567,United Kingdom,84804B
4,2012-05-31,35.88111391729579,United Kingdom,84804B
5,2012-06-30,8.742294548386816,United Kingdom,84804B
0,2012-01-31,5.800772418878179,United Kingdom,84806A
1,2012-02-29,17.397650833241425,United Kingdom,84806A
2,2012-03-31,18.85177382055358,United Kingdom,84806A
3,2012-04-30,0.7250886455244547,United Kingdom,84806A
4,2012-05-31,-0.00021590565169571363,United Kingdom,84806A
5,2012-06-30,7.974471827651749,United Kingdom,84806A
0,2011-12-31,27.865171959967075,United Kingdom,84849A
1,2012-01-31,8.315078659936466,United Kingdom,84849A
2,2012-02-29,36.315208458508266,United Kingdom,84849A
3,2012-03-31,25.31017214343049,United Kingdom,84849A
4,2012-04-30,13.420156109328886,United Kingdom,84849A
5,2012-05-31,23.020043496073086,United Kingdom,84849A
0,2012-01-31,9.50673650943149,United Kingdom,84849D
1,2012-02-29,18.337613662796212,United Kingdom,84849D
2,2012-03-31,59.41052950430777,United Kingdom,84849D
3,2012-04-30,56.667678129377926,United Kingdom,84849D
4,2012-05-31,73.80041165216515,United Kingdom,84849D
5,2012-06-30,45.90141261585426,United Kingdom,84849D
0,2012-01-31,-5.453169414693093e-05,United Kingdom,84859A
1,2012-02-29,2.9749132511791423,United Kingdom,84859A
2,2012-03-31,0.00023296108223291867,United Kingdom,84859A
3,2012-04-30,4.874967746475706,United Kingdom,84859A
4,2012-05-31,10.774811604096344,United Kingdom,84859A
5,2012-06-30,22.689837748016952,United Kingdom,84859A
0,2012-01-31,0.005179414038895658,United Kingdom,84859C
1,2012-02-29,5.952670183332831,United Kingdom,84859C
2,2012-03-31,0.0038467524339509396,United Kingdom,84859C
3,2012-04-30,0.003536208823220477,United Kingdom,84859C
4,2012-05-31,0.9783486523979459,United Kingdom,84859C
5,2012-06-30,0.0044368460466479576,United Kingdom,84859C
0,2011-12-31,18.285069987423398,United Kingdom,84870B
1,2012-01-31,26.810049883423858,United Kingdom,84870B
2,2012-02-29,7.500073180018486,United Kingdom,84870B
3,2012-03-31,7.500076929856961,United Kingdom,84870B
4,2012-04-30,9.087717362277203e-05,United Kingdom,84870B
5,2012-05-31,6.620899058162877e-05,United Kingdom,84870B
0,2011-12-31,15.978246665189495,United Kingdom,84876B
1,2012-01-31,32.42031913851993,United Kingdom,84876B
2,2012-02-29,13.280170638854264,United Kingdom,84876B
3,2012-03-31,11.053775374966708,United Kingdom,84876B
4,2012-04-30,8.806376137564595,United Kingdom,84876B
5,2012-05-31,8.435129880082291,United Kingdom,84876B
0,2011-12-31,28.69529125436668,United Kingdom,84877B
1,2012-01-31,-0.02478010792162877,United Kingdom,84877B
2,2012-02-29,6.821018752554373,United Kingdom,84877B
3,2012-03-31,53.92069679492761,United Kingdom,84877B
4,2012-04-30,16.617016910323503,United Kingdom,84877B
5,2012-05-31,-0.025682469851403766,United Kingdom,84877B
0,2012-01-31,-17.129063614746883,United Kingdom,84884A
1,2012-02-29,41.12366309334521,United Kingdom,84884A
2,2012-03-31,21.84703805897425,United Kingdom,84884A
3,2012-04-30,28.805365127353543,United Kingdom,84884A
4,2012-05-31,22.45732195735325,United Kingdom,84884A
5,2012-06-30,69.46412542631525,United Kingdom,84884A
0,2012-01-31,20.993253132455862,United Kingdom,84912B
1,2012-02-29,1.8344547885941367,United Kingdom,84912B
2,2012-03-31,17.29576407474378,United Kingdom,84912B
3,2012-04-30,51.1186277174254,United Kingdom,84912B
4,2012-05-31,21.768266545184247,United Kingdom,84912B
5,2012-06-30,83.07079351491933,United Kingdom,84912B
0,2011-12-31,30.154960275603653,United Kingdom,84913A
1,2012-01-31,66.87150342707193,United Kingdom,84913A
2,2012-02-29,-2.5178246027389974,United Kingdom,84913A
3,2012-03-31,11.75716999713746,United Kingdom,84913A
4,2012-04-30,30.522098884786494,United Kingdom,84913A
5,2012-05-31,40.74743641217786,United Kingdom,84913A
0,2012-01-31,13.18509222080973,United Kingdom,84924A
1,2012-02-29,7.560076063917835,United Kingdom,84924A
2,2012-03-31,20.60499915640987,United Kingdom,84924A
3,2012-04-30,13.185003709261878,United Kingdom,84924A
4,2012-05-31,28.124968462190324,United Kingdom,84924A
5,2012-06-30,5.684968367899005,United Kingdom,84924A
0,2012-01-31,7.884825995674305e-05,United Kingdom,84926D
1,2012-02-29,3.368433815964522e-05,United Kingdom,84926D
2,2012-03-31,1.250000058651958,United Kingdom,84926D
3,2012-04-30,16.250020961348362,United Kingdom,84926D
4,2012-05-31,8.750032137912022,United Kingdom,84926D
5,2012-06-30,2.509998529240944,United Kingdom,84926D
0,2012-01-31,10.079940825708746,United Kingdom,84926E
1,2012-02-29,5.000054605032132,United Kingdom,84926E
2,2012-03-31,4.375047230478568,United Kingdom,84926E
3,2012-04-30,5.000078397732499,United Kingdom,84926E
4,2012-05-31,3.1250156240549174,United Kingdom,84926E
5,2012-06-30,8.73001108792472,United Kingdom,84926E
0,2012-01-31,-0.0003193271711587897,United Kingdom,84926F
1,2012-02-29,3.764542321291831,United Kingdom,84926F
2,2012-03-31,1.879430309309794,United Kingdom,84926F
3,2012-04-30,-0.0005924333106435142,United Kingdom,84926F
4,2012-05-31,9.95967292981376,United Kingdom,84926F
5,2012-06-30,16.259535260197502,United Kingdom,84926F
0,2012-01-31,7.763752986277085,United Kingdom,84927F
1,2012-02-29,8.531202608021305,United Kingdom,84927F
2,2012-03-31,10.35047075283321,United Kingdom,84927F
3,2012-04-30,17.402876604510386,United Kingdom,84927F
4,2012-05-31,22.366205517452993,United Kingdom,84927F
5,2012-06-30,14.734904545965529,United Kingdom,84927F
0,2011-12-31,14.920676842231185,United Kingdom,84931A
1,2012-01-31,44.80484657363706,United Kingdom,84931A
2,2012-02-29,8.925375169478414,United Kingdom,84931A
3,2012-03-31,21.58043750741728,United Kingdom,84931A
4,2012-04-30,5.099932292250962,United Kingdom,84931A
5,2012-05-31,16.484856021097833,United Kingdom,84931A
0,2012-01-31,37.75362510288333,United Kingdom,84931B
1,2012-02-29,19.05451316683548,United Kingdom,84931B
2,2012-03-31,35.53227177469218,United Kingdom,84931B
3,2012-04-30,3.823354794525901,United Kingdom,84931B
4,2012-05-31,11.471978890560255,United Kingdom,84931B
5,2012-06-30,17.814229543599858,United Kingdom,84931B
0,2012-01-31,97.80213990037672,United Kingdom,84951A
1,2012-02-29,25.409845910373846,United Kingdom,84951A
2,2012-03-31,11.004228779852323,United Kingdom,84951A
3,2012-04-30,10.953828912301994,United Kingdom,84951A
4,2012-05-31,35.22773554541794,United Kingdom,84951A
5,2012-06-30,26.04914632193024,United Kingdom,84951A
0,2012-01-31,148.5204999231613,United Kingdom,84951B
1,2012-02-29,24.525941644832898,United Kingdom,84951B
2,2012-03-31,6.488467922543062,United Kingdom,84951B
3,2012-04-30,12.45355774797266,United Kingdom,84951B
4,2012-05-31,21.926012079099888,United Kingdom,84951B
5,2012-06-30,13.516494182641036,United Kingdom,84951B
0,2011-12-31,48.99499579280653,United Kingdom,84952A
1,2012-01-31,47.16999914386101,United Kingdom,84952A
2,2012-02-29,-2.730662620464841e-06,United Kingdom,84952A
3,2012-03-31,3.132966272190174e-06,United Kingdom,84952A
4,2012-04-30,-5.188513217291302e-06,United Kingdom,84952A
5,2012-05-31,25.17998674734362,United Kingdom,84952A
0,2012-01-31,49.95135885247946,United Kingdom,84952B
1,2012-02-29,5.6279406819314906,United Kingdom,84952B
2,2012-03-31,7.619411494514179,United Kingdom,84952B
3,2012-04-30,3.731785019365537,United Kingdom,84952B
4,2012-05-31,13.94813246689247,United Kingdom,84952B
5,2012-06-30,-0.0020132406551098825,United Kingdom,84952B
0,2012-01-31,107.97535558199701,United Kingdom,84970L
1,2012-02-29,-8.875980239739675,United Kingdom,84970L
2,2012-03-31,215.17336098657879,United Kingdom,84970L
3,2012-04-30,259.4024653557099,United Kingdom,84970L
4,2012-05-31,279.4023322154875,United Kingdom,84970L
5,2012-06-30,257.60220210754244,United Kingdom,84970L
0,2012-01-31,140.49474511712197,United Kingdom,84970S
1,2012-02-29,30.822162554612362,United Kingdom,84970S
2,2012-03-31,210.27813317237243,United Kingdom,84970S
3,2012-04-30,330.038772692867,United Kingdom,84970S
4,2012-05-31,382.27747963916374,United Kingdom,84970S
5,2012-06-30,469.2114423588,United Kingdom,84970S
0,2012-01-31,65.98631930252763,United Kingdom,84971S
1,2012-02-29,59.81334082367921,United Kingdom,84971S
2,2012-03-31,159.47028294145008,United Kingdom,84971S
3,2012-04-30,76.40726202999781,United Kingdom,84971S
4,2012-05-31,105.92409219210968,United Kingdom,84971S
5,2012-06-30,185.35116582569168,United Kingdom,84971S
0,2011-12-31,23.550786748194405,United Kingdom,84984D
1,2012-01-31,-7.932986549108989,United Kingdom,84984D
2,2012-02-29,2.358256707811993,United Kingdom,84984D
3,2012-03-31,-1.299806566073333,United Kingdom,84984D
4,2012-04-30,-4.958380360770996,United Kingdom,84984D
5,2012-05-31,-3.9671869714455346,United Kingdom,84984D
0,2012-01-31,16.44758911240157,United Kingdom,84989A
1,2012-02-29,14.15816832807943,United Kingdom,84989A
2,2012-03-31,15.18247900667595,United Kingdom,84989A
3,2012-04-30,9.77781464705662,United Kingdom,84989A
4,2012-05-31,31.144651681577045,United Kingdom,84989A
5,2012-06-30,7.129773503431625,United Kingdom,84989A
0,2012-01-31,7.6241386064829175,United Kingdom,84993A
1,2012-02-29,-4.658105040360818,United Kingdom,84993A
2,2012-03-31,0.6995928872215096,United Kingdom,84993A
3,2012-04-30,9.407055549704982,United Kingdom,84993A
4,2012-05-31,6.774830278566604,United Kingdom,84993A
5,2012-06-30,9.61754322595642,United Kingdom,84993A
0,2012-01-31,0.424979109490617,United Kingdom,84993a
1,2012-02-29,1.6702670736799572,United Kingdom,84993a
2,2012-03-31,3.37003202209232,United Kingdom,84993a
3,2012-04-30,2.490248369483351,United Kingdom,84993a
4,2012-05-31,2.510002736206235,United Kingdom,84993a
5,2012-06-30,1.2549141921374416,United Kingdom,84993a
0,2012-01-31,-206.83585378106284,United Kingdom,84997A
1,2012-02-29,-117.62330481448264,United Kingdom,84997A
2,2012-03-31,-221.43952774691724,United Kingdom,84997A
3,2012-04-30,-5.151084967241349,United Kingdom,84997A
4,2012-05-31,145.2236789536679,United Kingdom,84997A
5,2012-06-30,-85.72914216269825,United Kingdom,84997A
0,2012-01-31,37.490862971301446,United Kingdom,84997B
1,2012-02-29,5.406044309373229,United Kingdom,84997B
2,2012-03-31,69.45415439614412,United Kingdom,84997B
3,2012-04-30,-34.578874044683616,United Kingdom,84997B
4,2012-05-31,123.78230898477892,United Kingdom,84997B
5,2012-06-30,3.3994470072789085,United Kingdom,84997B
0,2012-01-31,53.40996623910934,United Kingdom,84997C
1,2012-02-29,146.03221620930918,United Kingdom,84997C
2,2012-03-31,41.88799701238122,United Kingdom,84997C
3,2012-04-30,61.56804771532944,United Kingdom,84997C
4,2012-05-31,202.211521316937,United Kingdom,84997C
5,2012-06-30,199.76399633305613,United Kingdom,84997C
0,2012-01-31,163.83170972430116,United Kingdom,84997D
1,2012-02-29,243.33394705668962,United Kingdom,84997D
2,2012-03-31,-303.23829402483494,United Kingdom,84997D
3,2012-04-30,41.830653414742045,United Kingdom,84997D
4,2012-05-31,289.5237580285864,United Kingdom,84997D
5,2012-06-30,168.6134441502608,United Kingdom,84997D
0,2012-01-31,-225.17787051887555,United Kingdom,85014A
1,2012-02-29,-328.11826565618003,United Kingdom,85014A
2,2012-03-31,-185.79830204875117,United Kingdom,85014A
3,2012-04-30,-316.63753286097824,United Kingdom,85014A
4,2012-05-31,-319.91027155451854,United Kingdom,85014A
5,2012-06-30,-289.47304132805175,United Kingdom,85014A
0,2011-12-31,675.4818625378241,United Kingdom,85014B
1,2012-01-31,85.62545458486295,United Kingdom,85014B
2,2012-02-29,52.421273915362235,United Kingdom,85014B
3,2012-03-31,84.65681656019379,United Kingdom,85014B
4,2012-04-30,1.1540514630203234,United Kingdom,85014B
5,2012-05-31,13.2633293589885,United Kingdom,85014B
0,2011-12-31,40.336635454803,United Kingdom,85017B
1,2012-01-31,28.52219745381874,United Kingdom,85017B
2,2012-02-29,31.169220619168183,United Kingdom,85017B
3,2012-03-31,26.895722017232895,United Kingdom,85017B
4,2012-04-30,42.066459527957996,United Kingdom,85017B
5,2012-05-31,32.25515209653785,United Kingdom,85017B
0,2012-01-31,90.07359509594929,United Kingdom,85019A
1,2012-02-29,50.432352090285846,United Kingdom,85019A
2,2012-03-31,19.542493891367585,United Kingdom,85019A
3,2012-04-30,33.52601685271749,United Kingdom,85019A
4,2012-05-31,37.37023619058223,United Kingdom,85019A
5,2012-06-30,41.58408395324583,United Kingdom,85019A
0,2012-01-31,5.556969297349845,United Kingdom,85023B
1,2012-02-29,-5.319236349095189,United Kingdom,85023B
2,2012-03-31,22.055100573519653,United Kingdom,85023B
3,2012-04-30,-7.945033315566737,United Kingdom,85023B
4,2012-05-31,-2.245140020716579,United Kingdom,85023B
5,2012-06-30,-5.470605022191806,United Kingdom,85023B
0,2012-01-31,3.300139538085495,United Kingdom,85024B
1,2012-02-29,9.9000696316001,United Kingdom,85024B
2,2012-03-31,9.947610143967722e-05,United Kingdom,85024B
3,2012-04-30,1.6500389079246776,United Kingdom,85024B
4,2012-05-31,4.125007611988227,United Kingdom,85024B
5,2012-06-30,5.774994283953216,United Kingdom,85024B
0,2011-12-31,-7.258077749075925,United Kingdom,85024C
1,2012-01-31,-11.400333799596886,United Kingdom,85024C
2,2012-02-29,-14.717608811443748,United Kingdom,85024C
3,2012-03-31,-13.084805942317018,United Kingdom,85024C
4,2012-04-30,-8.977017441114322,United Kingdom,85024C
5,2012-05-31,-8.16930880564369,United Kingdom,85024C
0,2012-01-31,41.3067991635095,United Kingdom,85025B
1,2012-02-29,31.376797666614706,United Kingdom,85025B
2,2012-03-31,20.686326412017003,United Kingdom,85025B
3,2012-04-30,14.020029296070675,United Kingdom,85025B
4,2012-05-31,11.784333346738716,United Kingdom,85025B
5,2012-06-30,18.18092127879357,United Kingdom,85025B
0,2012-01-31,7.545062770522621,United Kingdom,85026B
1,2012-02-29,9.774641585386231,United Kingdom,85026B
2,2012-03-31,4.9796537194323225,United Kingdom,85026B
3,2012-04-30,1.2398905643080456,United Kingdom,85026B
4,2012-05-31,0.8299696229407045,United Kingdom,85026B
5,2012-06-30,6.800094017264653,United Kingdom,85026B
0,2012-01-31,27.56849067533728,United Kingdom,85032A
1,2012-02-29,42.5514967173955,United Kingdom,85032A
2,2012-03-31,42.06200457037235,United Kingdom,85032A
3,2012-04-30,18.340294748273724,United Kingdom,85032A
4,2012-05-31,24.013387829023415,United Kingdom,85032A
5,2012-06-30,35.742511851776875,United Kingdom,85032A
0,2012-01-31,29.608360541536463,United Kingdom,85032B
1,2012-02-29,39.982197226588966,United Kingdom,85032B
2,2012-03-31,43.03087194068545,United Kingdom,85032B
3,2012-04-30,33.524594110515345,United Kingdom,85032B
4,2012-05-31,23.972991361216803,United Kingdom,85032B
5,2012-06-30,48.30647153172962,United Kingdom,85032B
0,2012-01-31,28.40059455352283,United Kingdom,85032C
